# Benchmarks for ../triangular with n = [1000 2000 3000 4000 5000 6000 7000 8000 9000 10000]
# n     time (s)
1000	2.09e-06
2000	2.62e-06
3000	4.52e-06
4000	7.21e-06
5000	7.93e-06
6000	1.052e-05
7000	1.271e-05
8000	1.457e-05
9000	2.269e-05
10000	2.868e-05
