# Benchmarks for ../biased with n = [1000 2000 3000 4000 5000 6000 7000 8000 9000 10000]
# n     time (s)
1000	4.5e-07
2000	3.2e-07
3000	1.8e-07
4000	1.8e-07
5000	1.7e-07
6000	1.7e-07
7000	1.6e-07
8000	1.8e-07
9000	1.8e-07
10000	1.8e-07
