# Benchmarks for ../bimodial with n = [1000 2000 3000 4000 5000 6000 7000 8000 9000 10000]
# n     time (s)
1000	4.15e-06
2000	6.19e-06
3000	1.019e-05
4000	1.421e-05
5000	1.739e-05
6000	2.199e-05
7000	3.027e-05
8000	3.453e-05
9000	4.496e-05
10000	4.406e-05
