# Benchmarks for ../uniform with n = [1000 2000 3000 4000 5000 6000 7000 8000 9000 10000]
# n     time (s)
1000	3.36e-06
2000	4.98e-06
3000	5.19e-06
4000	7.46e-06
5000	8.85e-06
6000	1.11e-05
7000	1.287e-05
8000	1.563e-05
9000	2.392e-05
10000	2.751e-05
